no,hora,func,valor,unidade,auto
46249,21:22:40,DC,0,019,A,A
46250,21:22:41,DC,0,019,A,A
46251,21:22:42,DC,0,019,A,A
46252,21:22:43,DC,0,019,A,A
46253,21:22:44,DC,0,019,A,A
46254,21:22:45,DC,0,019,A,A
46255,21:22:46,DC,0,019,A,A
46256,21:22:47,DC,0,019,A,A
46257,21:22:48,DC,0,019,A,A
46258,21:22:49,DC,0,019,A,A
46259,21:22:50,DC,0,018,A,A
46260,21:22:51,DC,0,016,A,A
46261,21:22:52,DC,0,015,A,A
46262,21:22:53,DC,0,015,A,A
46263,21:22:54,DC,0,015,A,A
46264,21:22:55,DC,0,015,A,A
46265,21:22:56,DC,0,015,A,A
46266,21:22:57,DC,0,015,A,A
46267,21:22:58,DC,0,015,A,A
46268,21:22:59,DC,0,015,A,A
46269,21:23:00,DC,0,015,A,A
46270,21:23:01,DC,0,015,A,A
46271,21:23:02,DC,0,015,A,A
46272,21:23:03,DC,0,015,A,A
46273,21:23:04,DC,0,015,A,A
46274,21:23:05,DC,0,015,A,A
46275,21:23:06,DC,0,014,A,A
46276,21:23:07,DC,0,014,A,A
46277,21:23:08,DC,0,015,A,A
46278,21:23:09,DC,0,015,A,A
46279,21:23:10,DC,0,015,A,A
46280,21:23:11,DC,0,015,A,A
46281,21:23:12,DC,0,015,A,A
46282,21:23:13,DC,0,015,A,A
46283,21:23:14,DC,0,015,A,A
46284,21:23:15,DC,0,015,A,A
46285,21:23:16,DC,0,015,A,A
46286,21:23:17,DC,0,015,A,A
46287,21:23:18,DC,0,014,A,A
46288,21:23:19,DC,0,014,A,A
46289,21:23:20,DC,0,015,A,A
46290,21:23:21,DC,0,015,A,A
46291,21:23:22,DC,0,015,A,A
46292,21:23:23,DC,0,015,A,A
46293,21:23:24,DC,0,015,A,A
46294,21:23:25,DC,0,015,A,A
46295,21:23:26,DC,0,015,A,A
46296,21:23:27,DC,0,015,A,A
46297,21:23:28,DC,0,015,A,A
46298,21:23:29,DC,0,015,A,A
46299,21:23:30,DC,0,015,A,A
46300,21:23:31,DC,0,015,A,A
46301,21:23:32,DC,0,015,A,A
46302,21:23:33,DC,0,015,A,A
46303,21:23:34,DC,0,015,A,A
46304,21:23:35,DC,0,015,A,A
46305,21:23:36,DC,0,015,A,A
46306,21:23:37,DC,0,015,A,A
46307,21:23:38,DC,0,015,A,A
46308,21:23:39,DC,0,015,A,A
46309,21:23:40,DC,0,015,A,A
46310,21:23:41,DC,0,015,A,A
46311,21:23:42,DC,0,015,A,A
46312,21:23:43,DC,0,014,A,A
46313,21:23:44,DC,0,014,A,A
46314,21:23:45,DC,0,015,A,A
46315,21:23:46,DC,0,015,A,A
46316,21:23:47,DC,0,015,A,A
46317,21:23:48,DC,0,015,A,A
46318,21:23:49,DC,0,015,A,A
46319,21:23:50,DC,0,015,A,A
46320,21:23:51,DC,0,018,A,A
46321,21:23:52,DC,0,019,A,A
46322,21:23:53,DC,0,019,A,A
46323,21:23:54,DC,0,019,A,A
46324,21:23:55,DC,0,019,A,A
46325,21:23:56,DC,0,019,A,A
46326,21:23:57,DC,0,019,A,A
46327,21:23:58,DC,0,019,A,A
46328,21:23:59,DC,0,019,A,A
46329,21:24:00,DC,0,019,A,A
46330,21:24:01,DC,0,019,A,A
46331,21:24:02,DC,0,019,A,A
46332,21:24:03,DC,0,019,A,A
46333,21:24:04,DC,0,019,A,A
46334,21:24:05,DC,0,019,A,A
46335,21:24:06,DC,0,019,A,A
46336,21:24:07,DC,0,019,A,A
46337,21:24:08,DC,0,019,A,A
46338,21:24:09,DC,0,019,A,A
46339,21:24:10,DC,0,019,A,A
46340,21:24:11,DC,0,019,A,A
46341,21:24:12,DC,0,019,A,A
46342,21:24:13,DC,0,019,A,A
46343,21:24:14,DC,0,019,A,A
46344,21:24:15,DC,0,019,A,A
46345,21:24:16,DC,0,019,A,A
46346,21:24:17,DC,0,019,A,A
46347,21:24:18,DC,0,019,A,A
46348,21:24:19,DC,0,019,A,A
46349,21:24:20,DC,0,019,A,A
46350,21:24:21,DC,0,019,A,A
46351,21:24:22,DC,0,02,A,A
46352,21:24:23,DC,0,019,A,A
46353,21:24:24,DC,0,019,A,A
46354,21:24:25,DC,0,019,A,A
46355,21:24:26,DC,0,019,A,A
46356,21:24:27,DC,0,019,A,A
46357,21:24:28,DC,0,019,A,A
46358,21:24:29,DC,0,019,A,A
46359,21:24:30,DC,0,019,A,A
46360,21:24:31,DC,0,019,A,A
46361,21:24:32,DC,0,019,A,A
46362,21:24:33,DC,0,019,A,A
46363,21:24:34,DC,0,019,A,A
46364,21:24:35,DC,0,019,A,A
46365,21:24:36,DC,0,019,A,A
46366,21:24:37,DC,0,019,A,A
46367,21:24:38,DC,0,019,A,A
46368,21:24:39,DC,0,019,A,A
46369,21:24:40,DC,0,019,A,A
46370,21:24:41,DC,0,019,A,A
46371,21:24:42,DC,0,019,A,A
46372,21:24:43,DC,0,019,A,A
46373,21:24:44,DC,0,019,A,A
46374,21:24:45,DC,0,019,A,A
46375,21:24:46,DC,0,019,A,A
46376,21:24:47,DC,0,019,A,A
46377,21:24:48,DC,0,019,A,A
46378,21:24:49,DC,0,019,A,A
46379,21:24:50,DC,0,019,A,A
46380,21:24:51,DC,0,016,A,A
46381,21:24:52,DC,0,015,A,A
46382,21:24:53,DC,0,014,A,A
46383,21:24:54,DC,0,015,A,A
46384,21:24:55,DC,0,015,A,A
46385,21:24:56,DC,0,015,A,A
46386,21:24:57,DC,0,015,A,A
46387,21:24:58,DC,0,015,A,A
46388,21:24:59,DC,0,015,A,A
46389,21:25:00,DC,0,015,A,A
46390,21:25:01,DC,0,015,A,A
46391,21:25:02,DC,0,015,A,A
46392,21:25:03,DC,0,015,A,A
46393,21:25:04,DC,0,015,A,A
46394,21:25:05,DC,0,015,A,A
46395,21:25:06,DC,0,015,A,A
46396,21:25:07,DC,0,015,A,A
46397,21:25:08,DC,0,015,A,A
46398,21:25:09,DC,0,015,A,A
46399,21:25:10,DC,0,015,A,A
46400,21:25:11,DC,0,015,A,A
46401,21:25:12,DC,0,015,A,A
46402,21:25:13,DC,0,015,A,A
46403,21:25:14,DC,0,015,A,A
46404,21:25:15,DC,0,015,A,A
46405,21:25:16,DC,0,015,A,A
46406,21:25:17,DC,0,015,A,A
46407,21:25:18,DC,0,015,A,A
46408,21:25:19,DC,0,015,A,A
46409,21:25:20,DC,0,014,A,A
46410,21:25:21,DC,0,014,A,A
46411,21:25:22,DC,0,015,A,A
46412,21:25:23,DC,0,015,A,A
46413,21:25:24,DC,0,015,A,A
46414,21:25:25,DC,0,015,A,A
46415,21:25:26,DC,0,015,A,A
46416,21:25:27,DC,0,015,A,A
46417,21:25:28,DC,0,015,A,A
46418,21:25:29,DC,0,015,A,A
46419,21:25:30,DC,0,015,A,A
46420,21:25:31,DC,0,014,A,A
46421,21:25:32,DC,0,014,A,A
46422,21:25:33,DC,0,015,A,A
46423,21:25:34,DC,0,015,A,A
46424,21:25:35,DC,0,015,A,A
46425,21:25:36,DC,0,015,A,A
46426,21:25:37,DC,0,015,A,A
46427,21:25:38,DC,0,015,A,A
46428,21:25:39,DC,0,015,A,A
46429,21:25:40,DC,0,015,A,A
46430,21:25:41,DC,0,014,A,A
46431,21:25:42,DC,0,015,A,A
46432,21:25:43,DC,0,015,A,A
46433,21:25:44,DC,0,015,A,A
46434,21:25:45,DC,0,015,A,A
46435,21:25:46,DC,0,015,A,A
46436,21:25:47,DC,0,015,A,A
46437,21:25:48,DC,0,015,A,A
46438,21:25:49,DC,0,014,A,A
46439,21:25:50,DC,0,014,A,A
46440,21:25:51,DC,0,017,A,A
46441,21:25:52,DC,0,019,A,A
46442,21:25:53,DC,0,019,A,A
46443,21:25:54,DC,0,019,A,A
46444,21:25:55,DC,0,019,A,A
46445,21:25:56,DC,0,019,A,A
46446,21:25:57,DC,0,019,A,A
46447,21:25:58,DC,0,019,A,A
46448,21:25:59,DC,0,019,A,A
46449,21:26:00,DC,0,019,A,A
46450,21:26:01,DC,0,019,A,A
46451,21:26:02,DC,0,019,A,A
46452,21:26:03,DC,0,019,A,A
46453,21:26:04,DC,0,019,A,A
46454,21:26:05,DC,0,019,A,A
46455,21:26:06,DC,0,019,A,A
46456,21:26:07,DC,0,019,A,A
46457,21:26:08,DC,0,019,A,A
46458,21:26:09,DC,0,019,A,A
46459,21:26:10,DC,0,019,A,A
46460,21:26:11,DC,0,019,A,A
46461,21:26:12,DC,0,019,A,A
46462,21:26:13,DC,0,019,A,A
46463,21:26:14,DC,0,019,A,A
46464,21:26:15,DC,0,019,A,A
46465,21:26:16,DC,0,019,A,A
46466,21:26:17,DC,0,019,A,A
46467,21:26:18,DC,0,019,A,A
46468,21:26:19,DC,0,019,A,A
46469,21:26:20,DC,0,019,A,A
46470,21:26:21,DC,0,019,A,A
46471,21:26:22,DC,0,019,A,A
46472,21:26:23,DC,0,019,A,A
46473,21:26:24,DC,0,019,A,A
46474,21:26:25,DC,0,019,A,A
46475,21:26:26,DC,0,019,A,A
46476,21:26:27,DC,0,019,A,A
46477,21:26:28,DC,0,019,A,A
46478,21:26:29,DC,0,019,A,A
46479,21:26:30,DC,0,019,A,A
46480,21:26:31,DC,0,019,A,A
46481,21:26:32,DC,0,019,A,A
46482,21:26:33,DC,0,019,A,A
46483,21:26:34,DC,0,019,A,A
46484,21:26:35,DC,0,019,A,A
46485,21:26:36,DC,0,019,A,A
46486,21:26:37,DC,0,019,A,A
46487,21:26:38,DC,0,019,A,A
46488,21:26:39,DC,0,019,A,A
46489,21:26:40,DC,0,019,A,A
46490,21:26:41,DC,0,019,A,A
46491,21:26:42,DC,0,019,A,A
46492,21:26:43,DC,0,019,A,A
46493,21:26:44,DC,0,019,A,A
46494,21:26:45,DC,0,019,A,A
46495,21:26:46,DC,0,019,A,A
46496,21:26:47,DC,0,02,A,A
46497,21:26:48,DC,0,02,A,A
46498,21:26:49,DC,0,019,A,A
46499,21:26:50,DC,0,019,A,A
46500,21:26:51,DC,0,016,A,A
46501,21:26:52,DC,0,015,A,A
46502,21:26:53,DC,0,015,A,A
46503,21:26:54,DC,0,015,A,A
46504,21:26:55,DC,0,015,A,A
46505,21:26:56,DC,0,015,A,A
46506,21:26:57,DC,0,015,A,A
46507,21:26:58,DC,0,015,A,A
46508,21:26:59,DC,0,015,A,A
46509,21:27:00,DC,0,015,A,A
46510,21:27:01,DC,0,015,A,A
46511,21:27:02,DC,0,014,A,A
46512,21:27:03,DC,0,014,A,A
46513,21:27:04,DC,0,014,A,A
46514,21:27:05,DC,0,015,A,A
46515,21:27:06,DC,0,015,A,A
46516,21:27:07,DC,0,015,A,A
46517,21:27:08,DC,0,015,A,A
46518,21:27:09,DC,0,015,A,A
46519,21:27:10,DC,0,015,A,A
46520,21:27:11,DC,0,015,A,A
46521,21:27:12,DC,0,015,A,A
46522,21:27:13,DC,0,015,A,A
46523,21:27:14,DC,0,015,A,A
46524,21:27:15,DC,0,015,A,A
46525,21:27:16,DC,0,015,A,A
46526,21:27:17,DC,0,015,A,A
46527,21:27:18,DC,0,015,A,A
46528,21:27:19,DC,0,015,A,A
46529,21:27:20,DC,0,015,A,A
46530,21:27:21,DC,0,015,A,A
46531,21:27:22,DC,0,015,A,A
46532,21:27:23,DC,0,015,A,A
46533,21:27:24,DC,0,015,A,A
46534,21:27:25,DC,0,015,A,A
46535,21:27:26,DC,0,015,A,A
46536,21:27:27,DC,0,015,A,A
46537,21:27:28,DC,0,014,A,A
46538,21:27:29,DC,0,014,A,A
46539,21:27:30,DC,0,015,A,A
46540,21:27:31,DC,0,015,A,A
46541,21:27:32,DC,0,015,A,A
46542,21:27:33,DC,0,015,A,A
46543,21:27:34,DC,0,015,A,A
46544,21:27:35,DC,0,015,A,A
46545,21:27:36,DC,0,014,A,A
46546,21:27:37,DC,0,014,A,A
46547,21:27:38,DC,0,015,A,A
46548,21:27:39,DC,0,015,A,A
46549,21:27:40,DC,0,015,A,A
46550,21:27:41,DC,0,015,A,A
46551,21:27:42,DC,0,015,A,A
46552,21:27:43,DC,0,015,A,A
46553,21:27:44,DC,0,015,A,A
46554,21:27:45,DC,0,015,A,A
46555,21:27:46,DC,0,015,A,A
46556,21:27:47,DC,0,015,A,A
46557,21:27:48,DC,0,015,A,A
46558,21:27:49,DC,0,015,A,A
46559,21:27:50,DC,0,015,A,A
46560,21:27:51,DC,0,018,A,A
46561,21:27:52,DC,0,02,A,A
46562,21:27:53,DC,0,02,A,A
46563,21:27:54,DC,0,019,A,A
46564,21:27:55,DC,0,019,A,A
46565,21:27:56,DC,0,019,A,A
46566,21:27:57,DC,0,019,A,A
46567,21:27:58,DC,0,019,A,A
46568,21:27:59,DC,0,019,A,A
46569,21:28:00,DC,0,019,A,A
46570,21:28:01,DC,0,019,A,A
46571,21:28:02,DC,0,019,A,A
46572,21:28:03,DC,0,019,A,A
46573,21:28:04,DC,0,019,A,A
46574,21:28:05,DC,0,019,A,A
46575,21:28:06,DC,0,019,A,A
46576,21:28:07,DC,0,019,A,A
46577,21:28:08,DC,0,019,A,A
46578,21:28:09,DC,0,019,A,A
46579,21:28:10,DC,0,019,A,A
46580,21:28:11,DC,0,019,A,A
46581,21:28:12,DC,0,019,A,A
46582,21:28:13,DC,0,019,A,A
46583,21:28:14,DC,0,019,A,A
46584,21:28:15,DC,0,019,A,A
46585,21:28:16,DC,0,019,A,A
46586,21:28:17,DC,0,019,A,A
46587,21:28:18,DC,0,019,A,A
46588,21:28:19,DC,0,019,A,A
46589,21:28:20,DC,0,019,A,A
46590,21:28:21,DC,0,019,A,A
46591,21:28:22,DC,0,019,A,A
46592,21:28:23,DC,0,019,A,A
46593,21:28:24,DC,0,019,A,A
46594,21:28:25,DC,0,019,A,A
46595,21:28:26,DC,0,019,A,A
46596,21:28:27,DC,0,019,A,A
46597,21:28:28,DC,0,019,A,A
46598,21:28:29,DC,0,019,A,A
46599,21:28:30,DC,0,019,A,A
46600,21:28:31,DC,0,019,A,A
46601,21:28:32,DC,0,019,A,A
46602,21:28:33,DC,0,019,A,A
46603,21:28:34,DC,0,019,A,A
46604,21:28:35,DC,0,019,A,A
46605,21:28:36,DC,0,019,A,A
46606,21:28:37,DC,0,019,A,A
46607,21:28:38,DC,0,019,A,A
46608,21:28:39,DC,0,019,A,A
46609,21:28:40,DC,0,019,A,A
46610,21:28:41,DC,0,019,A,A
46611,21:28:42,DC,0,019,A,A
46612,21:28:43,DC,0,019,A,A
46613,21:28:44,DC,0,019,A,A
46614,21:28:45,DC,0,019,A,A
46615,21:28:46,DC,0,019,A,A
46616,21:28:47,DC,0,019,A,A
46617,21:28:48,DC,0,019,A,A
46618,21:28:49,DC,0,019,A,A
46619,21:28:50,DC,0,018,A,A
46620,21:28:51,DC,0,017,A,A
46621,21:28:52,DC,0,015,A,A
46622,21:28:53,DC,0,015,A,A
46623,21:28:54,DC,0,015,A,A
46624,21:28:55,DC,0,015,A,A
46625,21:28:56,DC,0,015,A,A
46626,21:28:57,DC,0,015,A,A
46627,21:28:58,DC,0,015,A,A
46628,21:28:59,DC,0,015,A,A
46629,21:29:00,DC,0,015,A,A
46630,21:29:01,DC,0,015,A,A
46631,21:29:02,DC,0,015,A,A
46632,21:29:03,DC,0,015,A,A
46633,21:29:04,DC,0,015,A,A
46634,21:29:05,DC,0,015,A,A
46635,21:29:06,DC,0,015,A,A
46636,21:29:07,DC,0,015,A,A
46637,21:29:08,DC,0,015,A,A
46638,21:29:09,DC,0,015,A,A
46639,21:29:10,DC,0,015,A,A
46640,21:29:11,DC,0,015,A,A
46641,21:29:12,DC,0,015,A,A
46642,21:29:13,DC,0,015,A,A
46643,21:29:14,DC,0,015,A,A
46644,21:29:15,DC,0,015,A,A
46645,21:29:16,DC,0,015,A,A
46646,21:29:17,DC,0,015,A,A
46647,21:29:18,DC,0,015,A,A
46648,21:29:19,DC,0,015,A,A
46649,21:29:20,DC,0,015,A,A
46650,21:29:21,DC,0,015,A,A
46651,21:29:22,DC,0,015,A,A
46652,21:29:23,DC,0,015,A,A
46653,21:29:24,DC,0,015,A,A
46654,21:29:25,DC,0,014,A,A
46655,21:29:26,DC,0,015,A,A
46656,21:29:27,DC,0,015,A,A
46657,21:29:28,DC,0,015,A,A
46658,21:29:29,DC,0,014,A,A
46659,21:29:30,DC,0,014,A,A
46660,21:29:31,DC,0,014,A,A
46661,21:29:32,DC,0,015,A,A
46662,21:29:33,DC,0,015,A,A
46663,21:29:34,DC,0,015,A,A
46664,21:29:35,DC,0,015,A,A
46665,21:29:36,DC,0,015,A,A
46666,21:29:37,DC,0,015,A,A
46667,21:29:38,DC,0,015,A,A
46668,21:29:39,DC,0,014,A,A
46669,21:29:40,DC,0,014,A,A
46670,21:29:41,DC,0,015,A,A
46671,21:29:42,DC,0,015,A,A
46672,21:29:43,DC,0,015,A,A
46673,21:29:44,DC,0,015,A,A
46674,21:29:45,DC,0,015,A,A
46675,21:29:46,DC,0,015,A,A
46676,21:29:47,DC,0,015,A,A
46677,21:29:48,DC,0,015,A,A
46678,21:29:49,DC,0,015,A,A
46679,21:29:50,DC,0,015,A,A
46680,21:29:51,DC,0,017,A,A
46681,21:29:52,DC,0,019,A,A
46682,21:29:53,DC,0,019,A,A
46683,21:29:54,DC,0,019,A,A
46684,21:29:55,DC,0,019,A,A
46685,21:29:56,DC,0,019,A,A
46686,21:29:57,DC,0,019,A,A
46687,21:29:58,DC,0,019,A,A
46688,21:29:59,DC,0,019,A,A
46689,21:30:00,DC,0,019,A,A
46690,21:30:01,DC,0,019,A,A
46691,21:30:02,DC,0,019,A,A
46692,21:30:03,DC,0,019,A,A
46693,21:30:04,DC,0,019,A,A
46694,21:30:05,DC,0,019,A,A
46695,21:30:06,DC,0,019,A,A
46696,21:30:07,DC,0,019,A,A
46697,21:30:08,DC,0,019,A,A
46698,21:30:09,DC,0,019,A,A
46699,21:30:10,DC,0,019,A,A
46700,21:30:11,DC,0,019,A,A
46701,21:30:12,DC,0,019,A,A
46702,21:30:13,DC,0,019,A,A
46703,21:30:14,DC,0,019,A,A
46704,21:30:15,DC,0,019,A,A
46705,21:30:16,DC,0,019,A,A
46706,21:30:17,DC,0,019,A,A
46707,21:30:18,DC,0,019,A,A
46708,21:30:19,DC,0,019,A,A
46709,21:30:20,DC,0,018,A,A
46710,21:30:21,DC,0,019,A,A
46711,21:30:22,DC,0,019,A,A
46712,21:30:23,DC,0,019,A,A
46713,21:30:24,DC,0,019,A,A
46714,21:30:25,DC,0,019,A,A
46715,21:30:26,DC,0,019,A,A
46716,21:30:27,DC,0,019,A,A
46717,21:30:28,DC,0,019,A,A
46718,21:30:29,DC,0,019,A,A
46719,21:30:30,DC,0,019,A,A
46720,21:30:31,DC,0,019,A,A
46721,21:30:32,DC,0,019,A,A
46722,21:30:33,DC,0,019,A,A
46723,21:30:34,DC,0,019,A,A
46724,21:30:35,DC,0,019,A,A
46725,21:30:36,DC,0,019,A,A
46726,21:30:37,DC,0,019,A,A
46727,21:30:38,DC,0,019,A,A
46728,21:30:39,DC,0,019,A,A
46729,21:30:40,DC,0,019,A,A
46730,21:30:41,DC,0,019,A,A
46731,21:30:42,DC,0,019,A,A
46732,21:30:43,DC,0,019,A,A
46733,21:30:44,DC,0,019,A,A
46734,21:30:45,DC,0,019,A,A
46735,21:30:46,DC,0,019,A,A
46736,21:30:47,DC,0,019,A,A
46737,21:30:48,DC,0,019,A,A
46738,21:30:49,DC,0,019,A,A
46739,21:30:50,DC,0,019,A,A
46740,21:30:51,DC,0,016,A,A
46741,21:30:52,DC,0,015,A,A
46742,21:30:53,DC,0,015,A,A
46743,21:30:54,DC,0,015,A,A
46744,21:30:55,DC,0,015,A,A
46745,21:30:56,DC,0,015,A,A
46746,21:30:57,DC,0,015,A,A
46747,21:30:58,DC,0,014,A,A
46748,21:30:59,DC,0,014,A,A
46749,21:31:00,DC,0,014,A,A
46750,21:31:01,DC,0,014,A,A
46751,21:31:02,DC,0,015,A,A
46752,21:31:03,DC,0,015,A,A
46753,21:31:04,DC,0,015,A,A
46754,21:31:05,DC,0,015,A,A
46755,21:31:06,DC,0,015,A,A
46756,21:31:07,DC,0,015,A,A
46757,21:31:08,DC,0,015,A,A
46758,21:31:09,DC,0,015,A,A
46759,21:31:10,DC,0,015,A,A
46760,21:31:11,DC,0,015,A,A
46761,21:31:12,DC,0,015,A,A
46762,21:31:13,DC,0,014,A,A
46763,21:31:14,DC,0,014,A,A
46764,21:31:15,DC,0,014,A,A
46765,21:31:16,DC,0,015,A,A
46766,21:31:17,DC,0,015,A,A
46767,21:31:18,DC,0,015,A,A
46768,21:31:19,DC,0,015,A,A
46769,21:31:20,DC,0,015,A,A
46770,21:31:21,DC,0,015,A,A
46771,21:31:22,DC,0,015,A,A
46772,21:31:23,DC,0,015,A,A
46773,21:31:24,DC,0,014,A,A
46774,21:31:25,DC,0,014,A,A
46775,21:31:26,DC,0,015,A,A
46776,21:31:27,DC,0,015,A,A
46777,21:31:28,DC,0,015,A,A
46778,21:31:29,DC,0,015,A,A
46779,21:31:30,DC,0,015,A,A
46780,21:31:31,DC,0,014,A,A
46781,21:31:32,DC,0,014,A,A
46782,21:31:33,DC,0,014,A,A
46783,21:31:34,DC,0,014,A,A
46784,21:31:35,DC,0,015,A,A
46785,21:31:36,DC,0,015,A,A
46786,21:31:37,DC,0,015,A,A
46787,21:31:38,DC,0,014,A,A
46788,21:31:39,DC,0,014,A,A
46789,21:31:40,DC,0,014,A,A
46790,21:31:41,DC,0,015,A,A
46791,21:31:42,DC,0,015,A,A
46792,21:31:43,DC,0,015,A,A
46793,21:31:44,DC,0,015,A,A
46794,21:31:45,DC,0,015,A,A
46795,21:31:46,DC,0,015,A,A
46796,21:31:47,DC,0,014,A,A
46797,21:31:48,DC,0,014,A,A
46798,21:31:49,DC,0,014,A,A
46799,21:31:50,DC,0,015,A,A
46800,21:31:51,DC,0,017,A,A
46801,21:31:52,DC,0,019,A,A
46802,21:31:53,DC,0,019,A,A
46803,21:31:54,DC,0,019,A,A
46804,21:31:55,DC,0,019,A,A
46805,21:31:56,DC,0,019,A,A
46806,21:31:57,DC,0,019,A,A
46807,21:31:58,DC,0,019,A,A
46808,21:31:59,DC,0,019,A,A
46809,21:32:00,DC,0,019,A,A
46810,21:32:01,DC,0,019,A,A
46811,21:32:02,DC,0,019,A,A
46812,21:32:03,DC,0,019,A,A
46813,21:32:04,DC,0,019,A,A
46814,21:32:05,DC,0,019,A,A
46815,21:32:06,DC,0,019,A,A
46816,21:32:07,DC,0,019,A,A
46817,21:32:08,DC,0,019,A,A
46818,21:32:09,DC,0,019,A,A
46819,21:32:10,DC,0,019,A,A
46820,21:32:11,DC,0,019,A,A
46821,21:32:12,DC,0,019,A,A
46822,21:32:13,DC,0,019,A,A
46823,21:32:14,DC,0,019,A,A
46824,21:32:15,DC,0,019,A,A
46825,21:32:16,DC,0,019,A,A
46826,21:32:17,DC,0,019,A,A
46827,21:32:18,DC,0,019,A,A
46828,21:32:19,DC,0,019,A,A
46829,21:32:20,DC,0,019,A,A
46830,21:32:21,DC,0,019,A,A
46831,21:32:22,DC,0,019,A,A
46832,21:32:23,DC,0,019,A,A
46833,21:32:24,DC,0,019,A,A
46834,21:32:25,DC,0,019,A,A
46835,21:32:26,DC,0,019,A,A
46836,21:32:27,DC,0,019,A,A
46837,21:32:28,DC,0,019,A,A
46838,21:32:29,DC,0,019,A,A
46839,21:32:30,DC,0,019,A,A
46840,21:32:31,DC,0,019,A,A
46841,21:32:32,DC,0,019,A,A
46842,21:32:33,DC,0,019,A,A
46843,21:32:34,DC,0,019,A,A
46844,21:32:35,DC,0,019,A,A
46845,21:32:36,DC,0,019,A,A
46846,21:32:37,DC,0,02,A,A
46847,21:32:38,DC,0,019,A,A
46848,21:32:39,DC,0,019,A,A
46849,21:32:40,DC,0,019,A,A
46850,21:32:41,DC,0,019,A,A
46851,21:32:42,DC,0,019,A,A
46852,21:32:43,DC,0,019,A,A
46853,21:32:44,DC,0,019,A,A
46854,21:32:45,DC,0,019,A,A
46855,21:32:46,DC,0,019,A,A
46856,21:32:47,DC,0,019,A,A
46857,21:32:48,DC,0,019,A,A
46858,21:32:49,DC,0,019,A,A
46859,21:32:50,DC,0,019,A,A
46860,21:32:51,DC,0,017,A,A
46861,21:32:52,DC,0,015,A,A
46862,21:32:53,DC,0,015,A,A
46863,21:32:54,DC,0,015,A,A
46864,21:32:55,DC,0,015,A,A
46865,21:32:56,DC,0,015,A,A
46866,21:32:57,DC,0,015,A,A
46867,21:32:58,DC,0,015,A,A
46868,21:32:59,DC,0,015,A,A
46869,21:33:00,DC,0,015,A,A
46870,21:33:01,DC,0,015,A,A
46871,21:33:02,DC,0,015,A,A
46872,21:33:03,DC,0,015,A,A
46873,21:33:04,DC,0,015,A,A
46874,21:33:05,DC,0,015,A,A
46875,21:33:06,DC,0,015,A,A
46876,21:33:07,DC,0,015,A,A
46877,21:33:08,DC,0,015,A,A
46878,21:33:09,DC,0,015,A,A
46879,21:33:10,DC,0,015,A,A
46880,21:33:11,DC,0,015,A,A
46881,21:33:12,DC,0,015,A,A
46882,21:33:13,DC,0,015,A,A
46883,21:33:14,DC,0,015,A,A
46884,21:33:15,DC,0,015,A,A
46885,21:33:16,DC,0,015,A,A
46886,21:33:17,DC,0,015,A,A
46887,21:33:18,DC,0,015,A,A
46888,21:33:19,DC,0,015,A,A
46889,21:33:20,DC,0,015,A,A
46890,21:33:21,DC,0,015,A,A
46891,21:33:22,DC,0,015,A,A
46892,21:33:23,DC,0,014,A,A
46893,21:33:24,DC,0,014,A,A
46894,21:33:25,DC,0,014,A,A
46895,21:33:26,DC,0,015,A,A
46896,21:33:27,DC,0,014,A,A
46897,21:33:28,DC,0,014,A,A
46898,21:33:29,DC,0,015,A,A
46899,21:33:30,DC,0,015,A,A
46900,21:33:31,DC,0,014,A,A
46901,21:33:32,DC,0,014,A,A
46902,21:33:33,DC,0,015,A,A
46903,21:33:34,DC,0,015,A,A
46904,21:33:35,DC,0,015,A,A
46905,21:33:36,DC,0,015,A,A
46906,21:33:37,DC,0,015,A,A
46907,21:33:38,DC,0,015,A,A
46908,21:33:39,DC,0,015,A,A
46909,21:33:40,DC,0,015,A,A
46910,21:33:41,DC,0,015,A,A
46911,21:33:42,DC,0,015,A,A
46912,21:33:43,DC,0,015,A,A
46913,21:33:44,DC,0,015,A,A
46914,21:33:45,DC,0,015,A,A
46915,21:33:46,DC,0,015,A,A
46916,21:33:47,DC,0,015,A,A
46917,21:33:48,DC,0,015,A,A
46918,21:33:49,DC,0,015,A,A
46919,21:33:50,DC,0,016,A,A
46920,21:33:51,DC,0,018,A,A
46921,21:33:52,DC,0,019,A,A
46922,21:33:53,DC,0,019,A,A
46923,21:33:54,DC,0,019,A,A
46924,21:33:55,DC,0,019,A,A
46925,21:33:56,DC,0,019,A,A
46926,21:33:57,DC,0,019,A,A
46927,21:33:58,DC,0,019,A,A
46928,21:33:59,DC,0,019,A,A
46929,21:34:00,DC,0,019,A,A
46930,21:34:01,DC,0,019,A,A
46931,21:34:02,DC,0,019,A,A
46932,21:34:03,DC,0,019,A,A
46933,21:34:04,DC,0,019,A,A
46934,21:34:05,DC,0,019,A,A
46935,21:34:06,DC,0,019,A,A
46936,21:34:07,DC,0,019,A,A
46937,21:34:08,DC,0,019,A,A
46938,21:34:09,DC,0,019,A,A
46939,21:34:10,DC,0,019,A,A
46940,21:34:11,DC,0,019,A,A
46941,21:34:12,DC,0,019,A,A
46942,21:34:13,DC,0,019,A,A
46943,21:34:14,DC,0,019,A,A
46944,21:34:15,DC,0,019,A,A
46945,21:34:16,DC,0,019,A,A
46946,21:34:17,DC,0,019,A,A
46947,21:34:18,DC,0,019,A,A
